Order_ID,Order_Date,Customer,State,Category,Product,Quantity,Unit_Price,Discount_Percent,Sales,Profit,Payment_Method,Year,Month,Month_Name,Year_Month,Profit_Margin,Discount_Amount
ORD10504,2025-09-19,Customer_171,Maharashtra,Home & Kitchen,Air Fryer,1,10660,0,10660.0,2274.3,UPI,2025,9,September,2025-09,21.334896810506567,0.0
ORD10856,2025-09-21,Customer_113,Telangana,Electronics,Monitor,1,19847,0,19847.0,3825.21,Net Banking,2025,9,September,2025-09,19.27349221544818,0.0
ORD10083,2025-09-22,Customer_068,Kerala,Electronics,Mobile,3,42112,5,120019.2,12057.84,UPI,2025,9,September,2025-09,10.04659254519277,6316.8
ORD10577,2025-09-22,Customer_101,Andhra Pradesh,Electronics,Headphones,2,1276,0,2552.0,520.28,Debit Card,2025,9,September,2025-09,20.387147335423197,0.0
ORD10251,2025-09-23,Customer_186,Andhra Pradesh,Furniture,Office Chair,1,9378,0,9378.0,880.33,Cash,2025,9,September,2025-09,9.38718276818085,0.0
ORD10502,2025-09-23,Customer_021,Delhi,Electronics,Mobile,1,30951,0,30951.0,6821.86,Net Banking,2025,9,September,2025-09,22.04083874511324,0.0
ORD10109,2025-09-23,Customer_127,Maharashtra,Furniture,Desk,3,16487,10,44514.9,10132.91,Credit Card,2025,9,September,2025-09,22.762962513675195,4946.1
ORD10190,2025-09-24,Customer_133,Karnataka,Furniture,Bookshelf,5,10804,5,51319.0,12631.53,Debit Card,2025,9,September,2025-09,24.613749293633937,2701.0
ORD10216,2025-09-24,Customer_146,Delhi,Electronics,Monitor,2,26111,5,49610.9,10423.83,Cash,2025,9,September,2025-09,21.011168916508264,2611.1
ORD10149,2025-09-25,Customer_098,Tamil Nadu,Electronics,Laptop,3,53472,15,136353.6,21156.38,UPI,2025,9,September,2025-09,15.515820631065115,24062.4
ORD10709,2025-09-25,Customer_072,Andhra Pradesh,Home & Kitchen,Air Fryer,5,6671,10,30019.5,5282.84,UPI,2025,9,September,2025-09,17.598027948500143,3335.5
ORD10664,2025-09-26,Customer_160,Telangana,Furniture,Bookshelf,5,10651,0,53255.0,5839.39,Net Banking,2025,9,September,2025-09,10.964961036522393,0.0
ORD11000,2025-09-27,Customer_100,Delhi,Clothing,Jeans,4,1884,20,6028.8,1453.68,Net Banking,2025,9,September,2025-09,24.112261146496817,1507.2
ORD10014,2025-09-27,Customer_177,Delhi,Clothing,Backpack,4,1284,15,4365.6,953.86,UPI,2025,9,September,2025-09,21.849459409932194,770.4
ORD10578,2025-09-28,Customer_165,Karnataka,Furniture,Bookshelf,2,4999,15,8498.3,1135.47,Net Banking,2025,9,September,2025-09,13.361142816798655,1499.7
ORD10832,2025-09-28,Customer_008,Tamil Nadu,Electronics,Monitor,3,29936,15,76336.8,14920.61,Cash,2025,9,September,2025-09,19.545762987183117,13471.2
ORD10926,2025-09-28,Customer_145,Kerala,Clothing,Jeans,2,3807,0,7614.0,912.98,Credit Card,2025,9,September,2025-09,11.990806409246126,0.0
ORD10183,2025-09-28,Customer_072,Andhra Pradesh,Furniture,Office Chair,4,16240,10,58464.0,8259.83,Debit Card,2025,9,September,2025-09,14.128061713191023,6496.0
ORD10862,2025-09-28,Customer_006,Delhi,Electronics,Keyboard,2,1032,0,2064.0,452.93,Credit Card,2025,9,September,2025-09,21.944282945736436,0.0
ORD10039,2025-09-28,Customer_131,Telangana,Electronics,Headphones,5,3307,20,13228.0,3159.27,Cash,2025,9,September,2025-09,23.883202298155428,3307.0
ORD10062,2025-09-30,Customer_118,Kerala,Clothing,Jeans,5,3892,0,19460.0,3452.54,Net Banking,2025,9,September,2025-09,17.741726618705037,0.0
ORD10098,2025-09-30,Customer_130,Telangana,Home & Kitchen,Dinner Set,2,2674,10,4813.2,467.08,Net Banking,2025,9,September,2025-09,9.704146929277819,534.8
ORD10069,2025-10-01,Customer_126,Karnataka,Home & Kitchen,Cookware Set,4,4490,10,16164.0,2378.96,Debit Card,2025,10,October,2025-10,14.717644147488246,1796.0
ORD10297,2025-10-02,Customer_043,Maharashtra,Furniture,Desk,4,15324,5,58231.2,12889.95,Cash,2025,10,October,2025-10,22.135813790545278,3064.8
ORD10542,2025-10-02,Customer_024,Maharashtra,Furniture,Office Chair,5,8536,0,42680.0,4125.5,UPI,2025,10,October,2025-10,9.666119962511715,0.0
ORD10147,2025-10-03,Customer_030,Telangana,Clothing,Jeans,4,2882,5,10951.6,971.63,Cash,2025,10,October,2025-10,8.872036962635596,576.4
ORD10948,2025-10-03,Customer_085,Maharashtra,Home & Kitchen,Dinner Set,5,4212,0,21060.0,2751.94,Credit Card,2025,10,October,2025-10,13.067141500474836,0.0
ORD10525,2025-10-04,Customer_045,Tamil Nadu,Furniture,Desk,2,7207,5,13693.3,1995.66,Debit Card,2025,10,October,2025-10,14.573988739018354,720.7
ORD10672,2025-10-04,Customer_120,Karnataka,Furniture,Desk,2,15203,0,30406.0,3447.13,Credit Card,2025,10,October,2025-10,11.337005854107742,0.0
ORD10159,2025-10-05,Customer_128,Karnataka,Electronics,Keyboard,1,3746,15,3184.1,399.89,Credit Card,2025,10,October,2025-10,12.558964856631388,561.9
ORD10298,2025-10-06,Customer_074,Telangana,Clothing,T-Shirt,5,1791,0,8955.0,2114.52,Debit Card,2025,10,October,2025-10,23.612730318257956,0.0
ORD10572,2025-10-06,Customer_147,Telangana,Clothing,Backpack,5,1482,0,7410.0,1015.27,Debit Card,2025,10,October,2025-10,13.701349527665316,0.0
ORD10620,2025-10-06,Customer_138,Tamil Nadu,Clothing,Shoes,1,1687,5,1602.65,164.45,Debit Card,2025,10,October,2025-10,10.261130003431814,84.35
ORD10389,2025-10-08,Customer_051,Karnataka,Electronics,Monitor,2,12134,0,24268.0,3244.18,Cash,2025,10,October,2025-10,13.368139113235536,0.0
ORD10803,2025-10-08,Customer_001,Delhi,Electronics,Headphones,3,4923,20,11815.2,1284.38,Debit Card,2025,10,October,2025-10,10.87057349854425,2953.8
ORD10319,2025-10-09,Customer_146,Andhra Pradesh,Clothing,Shoes,5,3274,5,15551.5,2271.82,UPI,2025,10,October,2025-10,14.608365752499761,818.5
ORD10137,2025-10-09,Customer_104,Andhra Pradesh,Electronics,Headphones,4,8418,15,28621.2,3389.71,Debit Card,2025,10,October,2025-10,11.843353877545317,5050.8
ORD10550,2025-10-10,Customer_082,Andhra Pradesh,Clothing,Jeans,3,1564,15,3988.2,520.16,Debit Card,2025,10,October,2025-10,13.042475302141316,703.8
ORD10887,2025-10-10,Customer_104,Andhra Pradesh,Electronics,Keyboard,4,4113,5,15629.4,3718.19,Net Banking,2025,10,October,2025-10,23.78971681574469,822.6
ORD10262,2025-10-10,Customer_103,Delhi,Furniture,Table,3,8976,5,25581.6,5918.7,Cash,2025,10,October,2025-10,23.136551271226192,1346.4
ORD10363,2025-10-11,Customer_130,Tamil Nadu,Electronics,Laptop,5,57336,10,258012.0,23142.28,Net Banking,2025,10,October,2025-10,8.969458784862718,28668.0
ORD10029,2025-10-11,Customer_157,Karnataka,Home & Kitchen,Mixer,2,5476,5,10404.4,1573.78,UPI,2025,10,October,2025-10,15.126100495944023,547.6
ORD10563,2025-10-12,Customer_053,Karnataka,Clothing,Jeans,2,3690,0,7380.0,1286.37,Credit Card,2025,10,October,2025-10,17.430487804878048,0.0
ORD10978,2025-10-12,Customer_112,Delhi,Home & Kitchen,Mixer,4,6447,0,25788.0,4450.35,Debit Card,2025,10,October,2025-10,17.257445323406237,0.0
ORD10135,2025-10-13,Customer_085,Tamil Nadu,Clothing,Backpack,1,3057,0,3057.0,663.25,Credit Card,2025,10,October,2025-10,21.696107294733398,0.0
ORD10011,2025-10-14,Customer_045,Karnataka,Clothing,Backpack,1,3355,0,3355.0,582.47,UPI,2025,10,October,2025-10,17.36125186289121,0.0
ORD10575,2025-10-15,Customer_159,Andhra Pradesh,Clothing,Jeans,5,3033,10,13648.5,3311.71,Credit Card,2025,10,October,2025-10,24.26427812580137,1516.5
ORD10274,2025-10-16,Customer_092,Delhi,Home & Kitchen,Air Fryer,5,5800,0,29000.0,3766.23,Credit Card,2025,10,October,2025-10,12.987000000000002,0.0
ORD10744,2025-10-16,Customer_110,Andhra Pradesh,Electronics,Mobile,1,17355,20,13884.0,2468.02,Net Banking,2025,10,October,2025-10,17.776001152405644,3471.0
ORD10801,2025-10-18,Customer_147,Tamil Nadu,Electronics,Keyboard,4,4059,5,15424.2,1895.53,Credit Card,2025,10,October,2025-10,12.289324567886826,811.8
ORD10968,2025-10-19,Customer_037,Kerala,Furniture,Desk,3,10967,0,32901.0,6935.7,Credit Card,2025,10,October,2025-10,21.080514270082976,0.0
ORD10035,2025-10-19,Customer_177,Delhi,Furniture,Desk,3,20203,15,51517.65,10527.77,UPI,2025,10,October,2025-10,20.435268301252098,9091.35
ORD10181,2025-10-20,Customer_096,Andhra Pradesh,Electronics,Mobile,2,41492,10,74685.6,7959.53,Net Banking,2025,10,October,2025-10,10.657382413745085,8298.4
ORD10241,2025-10-21,Customer_141,Tamil Nadu,Furniture,Office Chair,1,16093,0,16093.0,2945.33,Debit Card,2025,10,October,2025-10,18.30193251724352,0.0
ORD10414,2025-10-21,Customer_200,Maharashtra,Electronics,Monitor,2,23730,0,47460.0,4725.82,Cash,2025,10,October,2025-10,9.957479983143699,0.0
ORD10250,2025-10-21,Customer_051,Andhra Pradesh,Clothing,Jacket,1,2529,20,2023.2,166.56,Credit Card,2025,10,October,2025-10,8.23250296559905,505.8
ORD10685,2025-10-23,Customer_156,Delhi,Electronics,Monitor,4,27268,10,98164.8,11168.17,Cash,2025,10,October,2025-10,11.376959969357651,10907.2
ORD10494,2025-10-23,Customer_113,Kerala,Furniture,Table,2,7835,15,13319.5,2067.69,Debit Card,2025,10,October,2025-10,15.523780922707308,2350.5
ORD10474,2025-10-24,Customer_160,Maharashtra,Home & Kitchen,Dinner Set,4,2439,5,9268.2,1656.32,UPI,2025,10,October,2025-10,17.870999762629204,487.8
ORD10992,2025-10-24,Customer_019,Maharashtra,Home & Kitchen,Mixer,2,4129,20,6606.4,573.22,UPI,2025,10,October,2025-10,8.676737708888352,1651.6
ORD10935,2025-10-24,Customer_143,Karnataka,Home & Kitchen,Bottle,5,919,0,4595.0,513.77,Cash,2025,10,October,2025-10,11.181066376496192,0.0
ORD10261,2025-10-25,Customer_067,Tamil Nadu,Electronics,Laptop,1,62709,0,62709.0,5554.19,Net Banking,2025,10,October,2025-10,8.857085904734568,0.0
ORD10928,2025-10-26,Customer_141,Tamil Nadu,Home & Kitchen,Cookware Set,3,3993,10,10781.1,1480.74,UPI,2025,10,October,2025-10,13.734591089962992,1197.9
ORD10357,2025-10-27,Customer_115,Kerala,Furniture,Desk,5,24850,15,105612.5,25747.44,Net Banking,2025,10,October,2025-10,24.379159663865547,18637.5
ORD10465,2025-10-27,Customer_103,Maharashtra,Home & Kitchen,Bottle,1,973,10,875.7,210.12,Debit Card,2025,10,October,2025-10,23.994518670777662,97.3
ORD10752,2025-10-27,Customer_041,Andhra Pradesh,Electronics,Headphones,1,11270,5,10706.5,1594.25,Net Banking,2025,10,October,2025-10,14.890487087283427,563.5
ORD10129,2025-10-28,Customer_042,Maharashtra,Home & Kitchen,Dinner Set,1,4725,0,4725.0,1104.33,UPI,2025,10,October,2025-10,23.372063492063493,0.0
ORD10765,2025-10-28,Customer_027,Tamil Nadu,Electronics,Laptop,5,70351,0,351755.0,31873.69,Cash,2025,10,October,2025-10,9.061332461514406,0.0
ORD10104,2025-10-29,Customer_106,Telangana,Home & Kitchen,Bottle,5,1192,15,5066.0,425.7,Credit Card,2025,10,October,2025-10,8.403079352546387,894.0
ORD10858,2025-10-29,Customer_186,Maharashtra,Clothing,Jeans,5,1633,20,6532.0,983.55,Cash,2025,10,October,2025-10,15.057409675443967,1633.0
ORD10144,2025-10-31,Customer_114,Telangana,Home & Kitchen,Dinner Set,1,1500,0,1500.0,141.3,Cash,2025,10,October,2025-10,9.42,0.0
ORD10498,2025-11-02,Customer_016,Kerala,Home & Kitchen,Mixer,1,6235,5,5923.25,1065.95,Credit Card,2025,11,November,2025-11,17.99603258346347,311.75
ORD10233,2025-11-02,Customer_022,Andhra Pradesh,Home & Kitchen,Bottle,2,431,20,689.6,81.69,Net Banking,2025,11,November,2025-11,11.845997679814385,172.4
ORD10565,2025-11-03,Customer_099,Delhi,Home & Kitchen,Bottle,4,1242,0,4968.0,400.98,Net Banking,2025,11,November,2025-11,8.071256038647343,0.0
ORD10215,2025-11-03,Customer_106,Karnataka,Clothing,T-Shirt,4,981,0,3924.0,454.22,UPI,2025,11,November,2025-11,11.575433231396536,0.0
ORD10960,2025-11-03,Customer_099,Telangana,Clothing,Shoes,2,1585,5,3011.5,280.78,UPI,2025,11,November,2025-11,9.32359289390669,158.5
ORD10385,2025-11-03,Customer_198,Maharashtra,Electronics,Mobile,4,25467,10,91681.2,16007.44,UPI,2025,11,November,2025-11,17.459893631409713,10186.8
ORD10380,2025-11-03,Customer_025,Telangana,Electronics,Laptop,2,73011,0,146022.0,20738.02,Debit Card,2025,11,November,2025-11,14.201983262796016,0.0
ORD10102,2025-11-04,Customer_069,Kerala,Furniture,Desk,1,18576,5,17647.2,1900.84,Debit Card,2025,11,November,2025-11,10.771340495942699,928.8
ORD10221,2025-11-05,Customer_017,Kerala,Clothing,Shoes,1,3879,20,3103.2,764.8,Cash,2025,11,November,2025-11,24.645527197731372,775.8
ORD10284,2025-11-05,Customer_024,Andhra Pradesh,Clothing,T-Shirt,3,1278,15,3258.9,411.38,Credit Card,2025,11,November,2025-11,12.623277793120376,575.1
ORD10394,2025-11-05,Customer_048,Telangana,Home & Kitchen,Cookware Set,4,2641,5,10035.8,1955.6,UPI,2025,11,November,2025-11,19.486239263436897,528.2
ORD10681,2025-11-06,Customer_044,Andhra Pradesh,Home & Kitchen,Dinner Set,2,4361,10,7849.8,1846.41,Cash,2025,11,November,2025-11,23.521745776962472,872.2
ORD10956,2025-11-06,Customer_156,Kerala,Clothing,Shoes,1,5167,15,4391.95,1030.36,UPI,2025,11,November,2025-11,23.460194218968795,775.05
ORD10300,2025-11-06,Customer_192,Telangana,Home & Kitchen,Air Fryer,3,7311,15,18643.05,1819.26,Net Banking,2025,11,November,2025-11,9.758381809843348,3289.95
ORD10442,2025-11-07,Customer_090,Karnataka,Home & Kitchen,Mixer,4,7137,15,24265.8,3366.44,Debit Card,2025,11,November,2025-11,13.873187778684404,4282.2
ORD10622,2025-11-07,Customer_015,Kerala,Furniture,Table,4,15948,15,54223.2,13088.2,UPI,2025,11,November,2025-11,24.137638501600794,9568.8
ORD10840,2025-11-07,Customer_165,Karnataka,Electronics,Headphones,3,9835,20,23604.0,2447.1,Net Banking,2025,11,November,2025-11,10.367310625317742,5901.0
ORD10364,2025-11-08,Customer_105,Maharashtra,Furniture,Office Chair,1,14342,0,14342.0,1404.54,Credit Card,2025,11,November,2025-11,9.79319481243899,0.0
ORD10650,2025-11-10,Customer_140,Delhi,Electronics,Mobile,1,27592,15,23453.2,3822.64,Debit Card,2025,11,November,2025-11,16.29901250149233,4138.8
ORD10767,2025-11-10,Customer_074,Karnataka,Electronics,Monitor,4,28604,10,102974.4,10146.31,Cash,2025,11,November,2025-11,9.853235367236906,11441.6
ORD10009,2025-11-10,Customer_081,Tamil Nadu,Clothing,Backpack,3,807,5,2299.95,214.03,UPI,2025,11,November,2025-11,9.305854475097286,121.05
ORD10896,2025-11-10,Customer_180,Kerala,Home & Kitchen,Cookware Set,2,3446,10,6202.8,533.75,UPI,2025,11,November,2025-11,8.60498484555362,689.2
ORD10938,2025-11-11,Customer_170,Andhra Pradesh,Electronics,Laptop,5,48642,15,206728.5,31207.14,Cash,2025,11,November,2025-11,15.09571249247201,36481.5
ORD10547,2025-11-11,Customer_187,Andhra Pradesh,Electronics,Mobile,5,33083,0,165415.0,14515.08,Cash,2025,11,November,2025-11,8.77494785841671,0.0
ORD10060,2025-11-14,Customer_098,Karnataka,Electronics,Laptop,5,71819,20,287276.0,48088.92,Debit Card,2025,11,November,2025-11,16.739623219482308,71819.0
ORD10642,2025-11-14,Customer_146,Maharashtra,Furniture,Desk,5,8951,0,44755.0,9516.53,Net Banking,2025,11,November,2025-11,21.263613004133617,0.0
ORD10583,2025-11-17,Customer_108,Karnataka,Home & Kitchen,Air Fryer,2,4695,5,8920.5,1923.06,Debit Card,2025,11,November,2025-11,21.557760215234573,469.5
ORD10541,2025-11-18,Customer_186,Tamil Nadu,Clothing,Shoes,2,5325,5,10117.5,893.15,Credit Card,2025,11,November,2025-11,8.827773659500865,532.5
ORD10150,2025-11-18,Customer_057,Delhi,Home & Kitchen,Air Fryer,5,4423,0,22115.0,3026.4,Cash,2025,11,November,2025-11,13.684829301379157,0.0
ORD10527,2025-11-19,Customer_026,Andhra Pradesh,Clothing,T-Shirt,4,1057,10,3805.2,561.74,Debit Card,2025,11,November,2025-11,14.762430358456848,422.8
ORD10679,2025-11-20,Customer_065,Andhra Pradesh,Furniture,Desk,1,12046,0,12046.0,1843.57,Credit Card,2025,11,November,2025-11,15.30441640378549,0.0
ORD10687,2025-11-20,Customer_199,Andhra Pradesh,Furniture,Desk,2,9167,0,18334.0,2421.75,Net Banking,2025,11,November,2025-11,13.209065124904548,0.0
ORD10959,2025-11-21,Customer_115,Andhra Pradesh,Furniture,Office Chair,1,11236,20,8988.8,1551.35,Debit Card,2025,11,November,2025-11,17.25869971520114,2247.2
ORD10671,2025-11-21,Customer_088,Tamil Nadu,Electronics,Monitor,2,25237,5,47950.3,11144.5,Cash,2025,11,November,2025-11,23.241773252722087,2523.7
ORD10471,2025-11-21,Customer_018,Delhi,Electronics,Monitor,2,26330,0,52660.0,4573.44,Cash,2025,11,November,2025-11,8.684846183061145,0.0
ORD10735,2025-11-22,Customer_083,Maharashtra,Furniture,Sofa,5,32508,15,138159.0,18178.35,Cash,2025,11,November,2025-11,13.157557596682082,24381.0
ORD10654,2025-11-22,Customer_002,Delhi,Electronics,Mobile,2,46324,0,92648.0,16850.9,Credit Card,2025,11,November,2025-11,18.188088247992404,0.0
ORD10897,2025-11-22,Customer_159,Telangana,Furniture,Table,2,6783,0,13566.0,3378.42,Net Banking,2025,11,November,2025-11,24.90358248562583,0.0
ORD10641,2025-11-23,Customer_186,Telangana,Furniture,Bookshelf,1,5555,0,5555.0,779.49,UPI,2025,11,November,2025-11,14.032223222322232,0.0
ORD10326,2025-11-25,Customer_027,Delhi,Furniture,Office Chair,5,16641,0,83205.0,12938.18,Cash,2025,11,November,2025-11,15.549762634457064,0.0
ORD10548,2025-11-25,Customer_032,Tamil Nadu,Home & Kitchen,Bottle,1,1071,15,910.35,219.23,UPI,2025,11,November,2025-11,24.08194650409183,160.65
ORD10331,2025-11-26,Customer_100,Maharashtra,Electronics,Monitor,4,14054,15,47783.6,10422.59,Credit Card,2025,11,November,2025-11,21.812065227400197,8432.4
ORD10213,2025-11-26,Customer_050,Maharashtra,Electronics,Keyboard,1,1858,20,1486.4,369.57,Cash,2025,11,November,2025-11,24.863428417653388,371.6
ORD10913,2025-11-27,Customer_128,Andhra Pradesh,Electronics,Keyboard,1,4032,15,3427.2,850.3,Net Banking,2025,11,November,2025-11,24.810340802987863,604.8
ORD10661,2025-11-28,Customer_142,Telangana,Home & Kitchen,Air Fryer,3,10687,5,30457.95,2560.63,Net Banking,2025,11,November,2025-11,8.407098967593026,1603.05
ORD10951,2025-11-29,Customer_122,Maharashtra,Clothing,Jacket,4,4325,0,17300.0,3687.28,Net Banking,2025,11,November,2025-11,21.313757225433527,0.0
ORD10454,2025-11-29,Customer_021,Andhra Pradesh,Furniture,Bookshelf,4,11988,5,45554.4,4268.66,Cash,2025,11,November,2025-11,9.370466958186256,2397.6
ORD10122,2025-11-30,Customer_152,Kerala,Electronics,Monitor,2,9441,20,15105.6,2719.31,Cash,2025,11,November,2025-11,18.00199925855312,3776.4
ORD10002,2025-11-30,Customer_099,Delhi,Home & Kitchen,Mixer,2,4926,5,9359.4,1885.99,Cash,2025,11,November,2025-11,20.150757527191914,492.6
ORD10124,2025-11-30,Customer_198,Karnataka,Clothing,Jeans,2,3038,5,5772.2,1417.34,Credit Card,2025,11,November,2025-11,24.55458923807214,303.8
ORD10740,2025-12-01,Customer_007,Karnataka,Home & Kitchen,Air Fryer,3,7374,5,21015.9,3087.33,Credit Card,2025,12,December,2025-12,14.690448660300056,1106.1
ORD10574,2025-12-01,Customer_015,Telangana,Furniture,Bookshelf,3,6637,10,17919.9,1733.43,Credit Card,2025,12,December,2025-12,9.673212462123114,1991.1
ORD10119,2025-12-02,Customer_026,Maharashtra,Home & Kitchen,Mixer,4,4738,10,17056.8,3647.65,Debit Card,2025,12,December,2025-12,21.38531260259838,1895.2
ORD10715,2025-12-02,Customer_037,Telangana,Home & Kitchen,Mixer,2,6399,15,10878.3,1401.43,Debit Card,2025,12,December,2025-12,12.882803379204471,1919.7
ORD10979,2025-12-02,Customer_126,Telangana,Home & Kitchen,Mixer,2,4176,0,8352.0,895.16,Credit Card,2025,12,December,2025-12,10.717911877394636,0.0
ORD10405,2025-12-02,Customer_175,Tamil Nadu,Home & Kitchen,Cookware Set,4,3091,0,12364.0,1119.51,UPI,2025,12,December,2025-12,9.054593982529925,0.0
ORD10355,2025-12-02,Customer_174,Delhi,Home & Kitchen,Air Fryer,1,8008,5,7607.6,862.41,Debit Card,2025,12,December,2025-12,11.336163836163836,400.4
ORD10061,2025-12-03,Customer_133,Karnataka,Clothing,T-Shirt,2,1429,0,2858.0,378.51,UPI,2025,12,December,2025-12,13.243876836948914,0.0
ORD10142,2025-12-03,Customer_181,Tamil Nadu,Electronics,Laptop,4,45141,10,162507.6,22323.22,UPI,2025,12,December,2025-12,13.736723697845516,18056.4
ORD10798,2025-12-04,Customer_006,Delhi,Clothing,Backpack,5,1340,10,6030.0,1205.14,Debit Card,2025,12,December,2025-12,19.985737976782755,670.0
ORD10079,2025-12-04,Customer_130,Maharashtra,Clothing,Jeans,2,3403,15,5785.1,488.15,Credit Card,2025,12,December,2025-12,8.4380563862336,1020.9
ORD10094,2025-12-04,Customer_172,Kerala,Furniture,Desk,2,15087,0,30174.0,6298.46,UPI,2025,12,December,2025-12,20.87379863458607,0.0
ORD10311,2025-12-05,Customer_195,Maharashtra,Home & Kitchen,Air Fryer,2,7760,0,15520.0,3487.28,Cash,2025,12,December,2025-12,22.46958762886598,0.0
ORD10153,2025-12-05,Customer_115,Tamil Nadu,Electronics,Mobile,2,46518,15,79080.6,8495.82,Net Banking,2025,12,December,2025-12,10.743241705298137,13955.4
ORD10067,2025-12-07,Customer_032,Maharashtra,Home & Kitchen,Air Fryer,4,7557,20,24182.4,5956.62,UPI,2025,12,December,2025-12,24.632046447002775,6045.6
ORD10867,2025-12-08,Customer_020,Maharashtra,Electronics,Keyboard,5,3209,10,14440.5,3001.59,Net Banking,2025,12,December,2025-12,20.785914615144907,1604.5
ORD10285,2025-12-09,Customer_099,Delhi,Furniture,Table,5,5517,15,23447.25,2744.3,Credit Card,2025,12,December,2025-12,11.704144409259081,4137.75
ORD10270,2025-12-09,Customer_196,Maharashtra,Clothing,Shoes,1,2203,10,1982.7,467.79,Credit Card,2025,12,December,2025-12,23.5935845059767,220.3
ORD10571,2025-12-10,Customer_087,Karnataka,Furniture,Bookshelf,5,8845,10,39802.5,3346.63,Cash,2025,12,December,2025-12,8.408089944098988,4422.5
ORD10053,2025-12-10,Customer_119,Maharashtra,Clothing,Backpack,3,1925,0,5775.0,1291.25,Debit Card,2025,12,December,2025-12,22.35930735930736,0.0
ORD10826,2025-12-12,Customer_174,Karnataka,Home & Kitchen,Dinner Set,2,3602,10,6483.6,1318.2,UPI,2025,12,December,2025-12,20.33129742735517,720.4
ORD10695,2025-12-14,Customer_028,Telangana,Furniture,Table,2,13080,15,22236.0,3737.28,UPI,2025,12,December,2025-12,16.807339449541285,3924.0
ORD10779,2025-12-15,Customer_101,Andhra Pradesh,Home & Kitchen,Bottle,3,1367,0,4101.0,803.93,UPI,2025,12,December,2025-12,19.603267495732744,0.0
ORD10760,2025-12-16,Customer_147,Kerala,Clothing,Jacket,5,3678,15,15631.5,3498.97,Debit Card,2025,12,December,2025-12,22.384096215974154,2758.5
ORD10777,2025-12-17,Customer_022,Telangana,Electronics,Monitor,1,10673,15,9072.05,1790.41,UPI,2025,12,December,2025-12,19.735451193500918,1600.95
ORD10629,2025-12-17,Customer_151,Maharashtra,Clothing,Jeans,5,1557,15,6617.25,1073.63,Cash,2025,12,December,2025-12,16.224715705164535,1167.75
ORD10059,2025-12-18,Customer_044,Andhra Pradesh,Clothing,Shoes,1,3060,0,3060.0,496.59,Credit Card,2025,12,December,2025-12,16.228431372549018,0.0
ORD10260,2025-12-18,Customer_147,Kerala,Clothing,Shoes,2,6296,10,11332.8,2766.35,Debit Card,2025,12,December,2025-12,24.410119299731754,1259.2
ORD10360,2025-12-19,Customer_011,Andhra Pradesh,Clothing,Jeans,4,3198,15,10873.2,1952.24,Credit Card,2025,12,December,2025-12,17.954603980428942,1918.8
ORD10712,2025-12-19,Customer_175,Delhi,Furniture,Sofa,1,47441,0,47441.0,11309.74,Net Banking,2025,12,December,2025-12,23.839590227861976,0.0
ORD10101,2025-12-21,Customer_110,Maharashtra,Clothing,T-Shirt,5,1430,5,6792.5,1239.06,Debit Card,2025,12,December,2025-12,18.24158998895841,357.5
ORD10692,2025-12-21,Customer_116,Andhra Pradesh,Furniture,Bookshelf,3,9056,10,24451.2,2295.18,Cash,2025,12,December,2025-12,9.38677856301531,2716.8
ORD10338,2025-12-21,Customer_131,Tamil Nadu,Clothing,Backpack,5,2089,5,9922.75,1018.53,UPI,2025,12,December,2025-12,10.264593988561638,522.25
ORD10966,2025-12-22,Customer_109,Delhi,Electronics,Laptop,2,69532,0,139064.0,11437.86,UPI,2025,12,December,2025-12,8.224889259621468,0.0
ORD10158,2025-12-22,Customer_075,Delhi,Furniture,Table,5,11789,5,55997.75,5900.62,Cash,2025,12,December,2025-12,10.537244800014287,2947.25
ORD10655,2025-12-23,Customer_143,Karnataka,Furniture,Bookshelf,4,10570,15,35938.0,6013.52,UPI,2025,12,December,2025-12,16.733040235961933,6342.0
ORD10358,2025-12-23,Customer_188,Karnataka,Home & Kitchen,Air Fryer,1,6282,10,5653.8,556.15,Net Banking,2025,12,December,2025-12,9.836746966641904,628.2
ORD10172,2025-12-23,Customer_188,Karnataka,Electronics,Mobile,2,46228,0,92456.0,12069.1,Cash,2025,12,December,2025-12,13.053885091286666,0.0
ORD10964,2025-12-23,Customer_067,Andhra Pradesh,Clothing,Jacket,1,5383,10,4844.7,526.61,Cash,2025,12,December,2025-12,10.869816500505708,538.3
ORD10757,2025-12-24,Customer_078,Kerala,Furniture,Desk,3,8005,0,24015.0,3432.69,UPI,2025,12,December,2025-12,14.293941286695816,0.0
ORD10633,2025-12-24,Customer_078,Telangana,Electronics,Monitor,3,21449,5,61129.65,10871.96,Net Banking,2025,12,December,2025-12,17.78508465204692,3217.35
ORD10845,2025-12-24,Customer_079,Telangana,Electronics,Headphones,5,3204,5,15219.0,2141.66,Debit Card,2025,12,December,2025-12,14.072278073460803,801.0
ORD10479,2025-12-24,Customer_070,Tamil Nadu,Electronics,Mobile,1,28766,10,25889.4,6254.64,Net Banking,2025,12,December,2025-12,24.15907668775638,2876.6
ORD10335,2025-12-28,Customer_127,Andhra Pradesh,Furniture,Sofa,2,49610,0,99220.0,19281.05,Net Banking,2025,12,December,2025-12,19.43262447087281,0.0
ORD10196,2025-12-30,Customer_023,Andhra Pradesh,Furniture,Office Chair,2,7479,0,14958.0,2385.89,UPI,2025,12,December,2025-12,15.95059499933146,0.0
