Order_ID,Order_Date,Customer,State,Category,Product,Quantity,Unit_Price,Discount_Percent,Sales,Profit,Payment_Method
ORD10184,2026-01-22,Customer_133,Delhi,Clothing,T-Shirt,5,833,0,4165.0,808.49,Credit Card
ORD10823,2026-01-22,Customer_067,Karnataka,Furniture,Bookshelf,4,6709,5,25494.2,5060.45,Net Banking
ORD10523,2026-01-22,Customer_101,Tamil Nadu,Furniture,Office Chair,5,12684,10,57078.0,6356.09,Net Banking
ORD10178,2026-01-22,Customer_023,Delhi,Clothing,Jeans,5,3567,0,17835.0,3467.58,Net Banking
ORD10560,2026-01-23,Customer_106,Andhra Pradesh,Furniture,Desk,4,20482,15,69638.8,16805.7,Credit Card
ORD10996,2026-01-23,Customer_038,Maharashtra,Electronics,Keyboard,1,4474,5,4250.3,594.6,UPI
ORD10885,2026-01-24,Customer_053,Maharashtra,Home & Kitchen,Bottle,4,858,20,2745.6,251.2,Credit Card
ORD10607,2026-01-24,Customer_139,Delhi,Clothing,T-Shirt,1,1202,5,1141.9,247.46,Net Banking
ORD10824,2026-01-24,Customer_190,Kerala,Clothing,Backpack,1,2859,0,2859.0,405.14,Net Banking
ORD10247,2026-01-25,Customer_130,Kerala,Electronics,Keyboard,3,3061,15,7805.55,1856.99,Credit Card
ORD10999,2026-01-26,Customer_105,Andhra Pradesh,Home & Kitchen,Cookware Set,3,5869,10,15846.3,2324.29,UPI
ORD10483,2026-01-27,Customer_084,Kerala,Electronics,Keyboard,3,938,10,2532.6,553.24,UPI
ORD10214,2026-01-27,Customer_166,Andhra Pradesh,Clothing,Jacket,2,2776,0,5552.0,721.71,Debit Card
ORD10602,2026-01-28,Customer_183,Tamil Nadu,Home & Kitchen,Dinner Set,2,1200,5,2280.0,311.93,UPI
ORD10863,2026-01-29,Customer_115,Karnataka,Furniture,Table,3,13744,20,32985.6,6276.73,Credit Card
ORD10931,2026-01-29,Customer_114,Karnataka,Clothing,T-Shirt,1,1662,5,1578.9,208.93,UPI
ORD10477,2026-01-29,Customer_017,Maharashtra,Electronics,Laptop,2,49857,5,94728.3,15328.67,Credit Card
ORD10734,2026-01-30,Customer_148,Maharashtra,Home & Kitchen,Bottle,4,1109,5,4214.2,1006.66,UPI
ORD10733,2026-01-31,Customer_111,Karnataka,Electronics,Laptop,3,50842,5,144899.7,27495.07,Cash
ORD10387,2026-01-31,Customer_067,Telangana,Clothing,T-Shirt,4,1346,0,5384.0,1264.85,UPI
ORD10705,2026-01-31,Customer_005,Andhra Pradesh,Electronics,Keyboard,5,2988,0,14940.0,1246.35,Debit Card
ORD10328,2026-02-01,Customer_123,Maharashtra,Clothing,Jeans,3,3288,0,9864.0,2254.07,Debit Card
ORD10203,2026-02-01,Customer_039,Telangana,Clothing,Jeans,1,2548,0,2548.0,291.13,Debit Card
ORD10930,2026-02-01,Customer_093,Andhra Pradesh,Electronics,Monitor,5,14451,15,61416.75,4919.58,Net Banking
ORD10608,2026-02-02,Customer_191,Delhi,Home & Kitchen,Dinner Set,5,4175,20,16700.0,3795.78,Credit Card
ORD10134,2026-02-02,Customer_146,Tamil Nadu,Electronics,Headphones,1,8374,5,7955.3,1762.11,Cash
ORD10382,2026-02-03,Customer_121,Telangana,Furniture,Office Chair,1,6823,0,6823.0,1086.57,UPI
ORD10598,2026-02-06,Customer_136,Delhi,Clothing,Jeans,4,2967,20,9494.4,1420.78,Debit Card
ORD10458,2026-02-06,Customer_186,Maharashtra,Home & Kitchen,Air Fryer,2,5936,0,11872.0,2621.75,Cash
ORD10281,2026-02-06,Customer_037,Andhra Pradesh,Home & Kitchen,Bottle,3,1364,0,4092.0,985.38,Debit Card
ORD10455,2026-02-07,Customer_145,Telangana,Electronics,Keyboard,1,4972,20,3977.6,953.54,UPI
ORD10080,2026-02-08,Customer_062,Tamil Nadu,Home & Kitchen,Air Fryer,2,7831,15,13312.7,2430.9,Cash
ORD10621,2026-02-08,Customer_171,Tamil Nadu,Home & Kitchen,Air Fryer,2,8044,10,14479.2,1549.06,UPI
ORD10902,2026-02-08,Customer_080,Delhi,Home & Kitchen,Mixer,5,6145,5,29188.75,4279.3,Debit Card
ORD10188,2026-02-09,Customer_177,Tamil Nadu,Clothing,Shoes,4,1567,0,6268.0,667.88,UPI
ORD10482,2026-02-09,Customer_034,Kerala,Furniture,Sofa,5,23491,0,117455.0,11116.23,Cash
ORD10868,2026-02-11,Customer_057,Tamil Nadu,Furniture,Desk,5,17704,20,70816.0,11839.64,Debit Card
ORD10105,2026-02-12,Customer_044,Delhi,Furniture,Sofa,1,37433,10,33689.7,7477.13,UPI
ORD10613,2026-02-13,Customer_078,Maharashtra,Home & Kitchen,Air Fryer,2,11551,10,20791.8,3602.39,UPI
ORD10356,2026-02-13,Customer_165,Delhi,Clothing,Jeans,2,1467,0,2934.0,297.34,UPI
ORD10307,2026-02-14,Customer_031,Maharashtra,Home & Kitchen,Cookware Set,2,5241,5,9957.9,1400.29,Debit Card
ORD10239,2026-02-14,Customer_178,Tamil Nadu,Clothing,T-Shirt,3,575,10,1552.5,140.02,Debit Card
ORD10791,2026-02-15,Customer_093,Maharashtra,Furniture,Bookshelf,5,5158,0,25790.0,4966.98,Debit Card
ORD10802,2026-02-16,Customer_155,Kerala,Furniture,Table,5,14469,5,68727.75,15698.61,Net Banking
ORD10871,2026-02-16,Customer_010,Kerala,Electronics,Laptop,5,77082,0,385410.0,96073.02,Cash
ORD10614,2026-02-16,Customer_184,Delhi,Furniture,Desk,5,14605,0,73025.0,10841.71,Net Banking
ORD10005,2026-02-17,Customer_106,Telangana,Clothing,Shoes,1,5902,0,5902.0,588.91,Credit Card
ORD10308,2026-02-18,Customer_115,Telangana,Furniture,Table,1,7052,5,6699.4,825.78,Cash
ORD10456,2026-02-18,Customer_023,Delhi,Clothing,T-Shirt,2,558,5,1060.2,220.92,Debit Card
ORD10445,2026-02-19,Customer_055,Tamil Nadu,Home & Kitchen,Air Fryer,5,6169,15,26218.25,2450.82,Debit Card
ORD10815,2026-02-19,Customer_120,Telangana,Home & Kitchen,Mixer,3,5292,5,15082.2,2756.02,Debit Card
ORD10656,2026-02-20,Customer_151,Tamil Nadu,Electronics,Headphones,3,8480,20,20352.0,2625.23,Net Banking
ORD10729,2026-02-20,Customer_156,Telangana,Electronics,Keyboard,5,2429,5,11537.75,1536.16,UPI
ORD10337,2026-02-20,Customer_168,Tamil Nadu,Electronics,Keyboard,1,2796,0,2796.0,373.52,Credit Card
ORD10652,2026-02-22,Customer_012,Karnataka,Home & Kitchen,Mixer,4,2936,0,11744.0,1461.27,Net Banking
ORD10579,2026-02-23,Customer_029,Andhra Pradesh,Furniture,Bookshelf,5,4227,10,19021.5,2793.02,Credit Card
ORD10437,2026-02-24,Customer_024,Kerala,Home & Kitchen,Dinner Set,5,4634,15,19694.5,1771.64,Debit Card
ORD10690,2026-02-24,Customer_139,Tamil Nadu,Furniture,Table,4,10352,0,41408.0,6314.93,Cash
ORD10391,2026-02-24,Customer_013,Delhi,Clothing,T-Shirt,4,859,20,2748.8,578.1,UPI
ORD10461,2026-02-24,Customer_020,Tamil Nadu,Furniture,Bookshelf,2,6236,0,12472.0,2333.71,Debit Card
ORD10835,2026-02-25,Customer_049,Karnataka,Electronics,Laptop,5,68303,0,341515.0,41765.44,Credit Card
ORD10343,2026-02-25,Customer_069,Kerala,Clothing,Backpack,5,2363,10,10633.5,2117.17,Debit Card
ORD10191,2026-02-26,Customer_022,Delhi,Clothing,T-Shirt,1,1650,20,1320.0,283.73,Credit Card
ORD10373,2026-02-26,Customer_173,Maharashtra,Furniture,Desk,1,8658,10,7792.2,957.61,Net Banking
ORD10240,2026-02-26,Customer_089,Delhi,Home & Kitchen,Bottle,1,878,5,834.1,85.3,Cash
ORD10554,2026-02-27,Customer_026,Andhra Pradesh,Home & Kitchen,Air Fryer,4,4115,0,16460.0,1661.77,Debit Card
ORD10558,2026-02-28,Customer_148,Maharashtra,Furniture,Office Chair,4,8935,10,32166.0,7984.11,UPI
ORD10054,2026-02-28,Customer_097,Kerala,Home & Kitchen,Mixer,3,4029,0,12087.0,1853.19,Debit Card
ORD10399,2026-03-01,Customer_076,Tamil Nadu,Home & Kitchen,Mixer,1,7274,0,7274.0,1737.79,Debit Card
ORD10869,2026-03-01,Customer_046,Delhi,Clothing,Shoes,4,1525,0,6100.0,820.73,UPI
ORD10771,2026-03-02,Customer_028,Tamil Nadu,Electronics,Laptop,2,78002,15,132603.4,30344.04,Cash
ORD10524,2026-03-02,Customer_198,Tamil Nadu,Clothing,T-Shirt,4,1476,0,5904.0,675.36,Debit Card
ORD10892,2026-03-02,Customer_030,Kerala,Clothing,Jacket,2,4095,10,7371.0,1059.36,Credit Card
ORD10048,2026-03-03,Customer_020,Karnataka,Clothing,Backpack,1,1952,0,1952.0,398.9,Debit Card
ORD10467,2026-03-04,Customer_077,Andhra Pradesh,Home & Kitchen,Dinner Set,3,4925,0,14775.0,3380.12,Debit Card
ORD10595,2026-03-04,Customer_156,Tamil Nadu,Home & Kitchen,Air Fryer,4,5572,5,21173.6,4683.72,Cash
ORD10559,2026-03-05,Customer_182,Maharashtra,Home & Kitchen,Dinner Set,5,1839,15,7815.75,1534.49,Cash
ORD10052,2026-03-05,Customer_196,Maharashtra,Furniture,Office Chair,2,5923,5,11253.7,1933.95,Cash
ORD10401,2026-03-05,Customer_005,Tamil Nadu,Home & Kitchen,Bottle,5,739,5,3510.25,352.7,Debit Card
ORD10872,2026-03-08,Customer_113,Telangana,Home & Kitchen,Bottle,2,566,5,1075.4,165.61,Cash
ORD10093,2026-03-09,Customer_041,Karnataka,Furniture,Sofa,3,26439,0,79317.0,11983.58,UPI
ORD10584,2026-03-09,Customer_130,Kerala,Furniture,Desk,2,18306,5,34781.4,6788.73,Debit Card
ORD10076,2026-03-09,Customer_030,Delhi,Furniture,Office Chair,5,15013,15,63805.25,13600.77,Cash
ORD10417,2026-03-09,Customer_116,Kerala,Electronics,Keyboard,4,1729,0,6916.0,1008.61,Debit Card
ORD10971,2026-03-10,Customer_126,Maharashtra,Home & Kitchen,Dinner Set,4,3503,15,11910.2,2612.34,Credit Card
ORD10402,2026-03-10,Customer_022,Delhi,Home & Kitchen,Mixer,1,5480,15,4658.0,835.52,Net Banking
ORD10280,2026-03-11,Customer_130,Telangana,Furniture,Office Chair,3,5182,10,13991.4,2735.85,Net Banking
ORD10531,2026-03-12,Customer_199,Andhra Pradesh,Electronics,Mobile,4,24869,0,99476.0,22148.82,UPI
ORD10130,2026-03-12,Customer_194,Karnataka,Home & Kitchen,Dinner Set,5,3019,15,12830.75,1843.81,Credit Card
ORD10286,2026-03-12,Customer_150,Tamil Nadu,Clothing,Shoes,4,6502,20,20806.4,4005.48,UPI
ORD10231,2026-03-14,Customer_099,Tamil Nadu,Furniture,Bookshelf,4,6740,0,26960.0,3421.41,UPI
ORD10842,2026-03-14,Customer_040,Kerala,Home & Kitchen,Bottle,3,494,0,1482.0,255.68,Credit Card
ORD10958,2026-03-15,Customer_089,Kerala,Electronics,Laptop,2,67357,0,134714.0,29584.88,Credit Card
ORD10701,2026-03-15,Customer_053,Tamil Nadu,Furniture,Sofa,1,20793,5,19753.35,3760.93,Credit Card
ORD10731,2026-03-17,Customer_067,Karnataka,Clothing,Backpack,3,1332,5,3796.2,439.02,Net Banking
ORD10218,2026-03-17,Customer_169,Delhi,Electronics,Headphones,1,8468,10,7621.2,1731.12,Credit Card
ORD10033,2026-03-18,Customer_082,Telangana,Home & Kitchen,Dinner Set,1,4591,0,4591.0,547.87,Net Banking
ORD10113,2026-03-18,Customer_198,Maharashtra,Home & Kitchen,Air Fryer,2,6501,15,11051.7,958.14,Net Banking
ORD10704,2026-03-18,Customer_100,Karnataka,Home & Kitchen,Mixer,4,3318,15,11281.2,2691.33,Net Banking
ORD10789,2026-03-18,Customer_111,Kerala,Home & Kitchen,Dinner Set,3,4992,5,14227.2,3441.64,UPI
ORD10173,2026-03-19,Customer_169,Andhra Pradesh,Clothing,Jacket,3,4523,10,12212.1,1454.45,Net Banking
ORD10258,2026-03-19,Customer_176,Maharashtra,Furniture,Table,3,12333,0,36999.0,4821.28,Net Banking
ORD10480,2026-03-20,Customer_120,Tamil Nadu,Home & Kitchen,Air Fryer,2,9099,15,15468.3,1295.49,Credit Card
ORD10041,2026-03-20,Customer_062,Telangana,Clothing,T-Shirt,5,865,5,4108.75,772.53,Net Banking
ORD10703,2026-03-20,Customer_132,Tamil Nadu,Electronics,Mobile,4,17571,5,66769.8,14407.02,Credit Card
ORD10493,2026-03-21,Customer_127,Andhra Pradesh,Electronics,Keyboard,3,3970,10,10719.0,1251.73,Net Banking
ORD10245,2026-03-22,Customer_079,Karnataka,Clothing,Backpack,2,3194,20,5110.4,705.36,Credit Card
ORD10499,2026-03-22,Customer_168,Karnataka,Electronics,Headphones,2,7905,10,14229.0,1992.45,Cash
ORD10413,2026-03-22,Customer_161,Delhi,Furniture,Sofa,5,26738,15,113636.5,16831.81,Cash
ORD10217,2026-03-23,Customer_155,Tamil Nadu,Home & Kitchen,Air Fryer,2,6527,10,11748.6,1445.25,Net Banking
ORD10728,2026-03-23,Customer_007,Delhi,Clothing,Jacket,5,5323,15,22622.75,4732.7,Credit Card
ORD10800,2026-03-23,Customer_104,Maharashtra,Clothing,Backpack,1,2201,5,2090.95,408.18,UPI
ORD10043,2026-03-23,Customer_064,Kerala,Furniture,Table,4,9906,15,33680.4,5003.08,UPI
ORD10854,2026-03-24,Customer_033,Andhra Pradesh,Clothing,Shoes,1,5216,10,4694.4,575.04,Credit Card
ORD10916,2026-03-25,Customer_062,Telangana,Furniture,Table,3,10474,5,29850.9,6217.25,UPI
ORD10635,2026-03-26,Customer_009,Andhra Pradesh,Furniture,Office Chair,1,12547,5,11919.65,1909.48,UPI
ORD10097,2026-03-26,Customer_047,Andhra Pradesh,Furniture,Table,4,10763,10,38746.8,5689.1,Debit Card
ORD10434,2026-03-28,Customer_069,Karnataka,Home & Kitchen,Dinner Set,4,4501,5,17103.8,1841.26,UPI
ORD10476,2026-03-29,Customer_182,Karnataka,Home & Kitchen,Air Fryer,4,11730,10,42228.0,8204.17,Debit Card
ORD10773,2026-03-29,Customer_161,Kerala,Electronics,Headphones,1,8480,0,8480.0,1916.3,Debit Card
ORD10272,2026-03-31,Customer_129,Tamil Nadu,Home & Kitchen,Cookware Set,5,3929,0,19645.0,2050.11,Debit Card
ORD10947,2026-03-31,Customer_077,Tamil Nadu,Electronics,Keyboard,1,1319,10,1187.1,155.04,Credit Card
ORD10848,2026-04-01,Customer_161,Kerala,Furniture,Table,5,9243,0,46215.0,7159.31,Net Banking
ORD10138,2026-04-02,Customer_180,Karnataka,Electronics,Laptop,1,67746,5,64358.7,14090.82,Net Banking
ORD10919,2026-04-03,Customer_077,Karnataka,Home & Kitchen,Bottle,2,1162,0,2324.0,577.89,Cash
ORD10330,2026-04-04,Customer_044,Delhi,Home & Kitchen,Dinner Set,5,2793,10,12568.5,2250.53,UPI
ORD10132,2026-04-04,Customer_103,Kerala,Electronics,Keyboard,3,1192,10,3218.4,285.14,Cash
ORD10228,2026-04-05,Customer_026,Karnataka,Furniture,Desk,4,20567,5,78154.6,15320.69,Cash
ORD10686,2026-04-06,Customer_124,Delhi,Furniture,Desk,3,24193,0,72579.0,8852.15,Net Banking
ORD10432,2026-04-06,Customer_036,Telangana,Furniture,Sofa,4,19652,0,78608.0,7983.44,Cash
ORD10350,2026-04-06,Customer_194,Telangana,Clothing,Jeans,1,3135,20,2508.0,211.59,Credit Card
ORD10624,2026-04-08,Customer_086,Maharashtra,Furniture,Bookshelf,1,8409,0,8409.0,1969.36,Debit Card
ORD10636,2026-04-08,Customer_121,Delhi,Furniture,Table,4,11823,0,47292.0,8233.07,UPI
ORD10972,2026-04-09,Customer_136,Tamil Nadu,Clothing,T-Shirt,3,1443,15,3679.65,849.97,Debit Card
ORD10111,2026-04-09,Customer_030,Kerala,Home & Kitchen,Air Fryer,1,5070,15,4309.5,652.19,Credit Card
ORD10435,2026-04-09,Customer_169,Telangana,Home & Kitchen,Mixer,4,6958,0,27832.0,5701.17,Cash
ORD10761,2026-04-09,Customer_039,Telangana,Home & Kitchen,Cookware Set,3,2696,0,8088.0,898.4,Cash
ORD10732,2026-04-09,Customer_108,Kerala,Electronics,Mobile,2,28211,10,50779.8,12492.61,UPI
ORD10970,2026-04-11,Customer_086,Kerala,Clothing,Jacket,4,5438,5,20664.4,4847.13,Net Banking
ORD10555,2026-04-11,Customer_137,Andhra Pradesh,Electronics,Mobile,1,20016,0,20016.0,3365.8,Cash
ORD10462,2026-04-13,Customer_158,Maharashtra,Electronics,Mobile,3,27848,5,79366.8,17529.82,Debit Card
ORD10612,2026-04-13,Customer_167,Tamil Nadu,Furniture,Bookshelf,5,8037,10,36166.5,5449.9,Debit Card
ORD10443,2026-04-14,Customer_197,Andhra Pradesh,Electronics,Headphones,1,5009,0,5009.0,1084.51,Cash
ORD10223,2026-04-14,Customer_157,Kerala,Furniture,Bookshelf,1,9317,10,8385.3,1878.06,Net Banking
ORD10774,2026-04-16,Customer_138,Delhi,Home & Kitchen,Cookware Set,1,3596,10,3236.4,730.55,Net Banking
ORD10421,2026-04-17,Customer_089,Telangana,Furniture,Table,2,15467,5,29387.3,2657.96,UPI
ORD10192,2026-04-17,Customer_013,Telangana,Clothing,Backpack,5,2078,0,10390.0,1995.94,Credit Card
ORD10684,2026-04-18,Customer_107,Telangana,Home & Kitchen,Cookware Set,4,2764,0,11056.0,1389.69,UPI
ORD10697,2026-04-19,Customer_024,Kerala,Clothing,Backpack,1,1467,0,1467.0,188.01,Cash
ORD10429,2026-04-19,Customer_077,Delhi,Electronics,Keyboard,1,4215,15,3582.75,640.94,Credit Card
ORD10271,2026-04-22,Customer_197,Andhra Pradesh,Furniture,Sofa,4,27605,0,110420.0,16465.87,Debit Card
ORD10227,2026-04-22,Customer_006,Telangana,Electronics,Laptop,3,61789,0,185367.0,33836.06,Credit Card
ORD10234,2026-04-23,Customer_051,Telangana,Home & Kitchen,Dinner Set,2,2846,10,5122.8,1012.78,Debit Card
ORD10750,2026-04-23,Customer_048,Karnataka,Furniture,Bookshelf,5,11588,0,57940.0,11975.42,Credit Card
ORD10436,2026-04-23,Customer_074,Karnataka,Home & Kitchen,Mixer,3,3757,15,9580.35,1106.54,Net Banking
ORD10909,2026-04-23,Customer_192,Telangana,Clothing,Jacket,1,2916,0,2916.0,662.59,Debit Card
ORD10492,2026-04-24,Customer_189,Telangana,Electronics,Monitor,2,22283,5,42337.7,6145.17,UPI
ORD10983,2026-04-24,Customer_106,Maharashtra,Home & Kitchen,Bottle,4,966,0,3864.0,639.76,Cash
ORD10682,2026-04-24,Customer_076,Delhi,Electronics,Mobile,2,49713,20,79540.8,14099.47,Credit Card
ORD10751,2026-04-24,Customer_115,Maharashtra,Home & Kitchen,Dinner Set,3,2123,5,6050.55,722.91,Debit Card
ORD10596,2026-04-24,Customer_194,Telangana,Home & Kitchen,Dinner Set,3,3048,0,9144.0,1080.75,UPI
ORD10643,2026-04-24,Customer_097,Maharashtra,Home & Kitchen,Mixer,5,3738,5,17755.5,3122.51,Debit Card
ORD10095,2026-04-25,Customer_064,Telangana,Furniture,Bookshelf,4,9416,10,33897.6,7886.41,UPI
ORD10168,2026-04-25,Customer_178,Tamil Nadu,Clothing,Jacket,4,3331,10,11991.6,2267.08,Debit Card
ORD10367,2026-04-27,Customer_103,Tamil Nadu,Furniture,Sofa,4,22461,10,80859.6,9681.8,Credit Card
ORD10933,2026-04-27,Customer_188,Andhra Pradesh,Electronics,Keyboard,3,1669,15,4255.95,509.46,Net Banking
ORD10677,2026-04-28,Customer_047,Telangana,Home & Kitchen,Mixer,1,3535,0,3535.0,641.53,Credit Card
ORD10929,2026-04-28,Customer_159,Andhra Pradesh,Furniture,Table,2,11160,20,17856.0,3940.44,Cash
ORD10497,2026-04-29,Customer_016,Karnataka,Clothing,Jeans,2,2984,0,5968.0,1315.81,Credit Card
ORD10922,2026-04-29,Customer_036,Andhra Pradesh,Clothing,Backpack,1,3119,0,3119.0,624.06,UPI
ORD10317,2026-04-30,Customer_067,Andhra Pradesh,Clothing,Shoes,1,4186,5,3976.7,575.02,Credit Card
ORD10850,2026-05-01,Customer_110,Kerala,Furniture,Office Chair,2,13707,20,21931.2,3639.23,Credit Card
ORD10674,2026-05-01,Customer_102,Andhra Pradesh,Furniture,Office Chair,1,11846,0,11846.0,2682.92,UPI
ORD10805,2026-05-01,Customer_040,Karnataka,Furniture,Desk,2,17023,5,32343.7,6532.43,Credit Card
ORD10648,2026-05-01,Customer_006,Andhra Pradesh,Electronics,Mobile,3,40454,10,109225.8,22386.3,UPI
ORD10513,2026-05-01,Customer_137,Tamil Nadu,Clothing,Jacket,2,2066,10,3718.8,414.36,Net Banking
ORD10349,2026-05-02,Customer_091,Kerala,Home & Kitchen,Bottle,2,686,5,1303.4,145.63,Cash
ORD10116,2026-05-02,Customer_067,Telangana,Home & Kitchen,Air Fryer,5,10144,0,50720.0,4304.65,Credit Card
ORD10915,2026-05-07,Customer_106,Telangana,Home & Kitchen,Dinner Set,2,4823,10,8681.4,2151.01,Cash
ORD10809,2026-05-07,Customer_126,Delhi,Furniture,Desk,2,17867,0,35734.0,3880.98,Net Banking
ORD10768,2026-05-08,Customer_191,Karnataka,Home & Kitchen,Dinner Set,4,1539,5,5848.2,714.95,Net Banking
ORD10708,2026-05-08,Customer_030,Karnataka,Home & Kitchen,Mixer,1,2697,0,2697.0,425.99,Credit Card
ORD10030,2026-05-09,Customer_079,Tamil Nadu,Home & Kitchen,Air Fryer,4,6267,5,23814.6,2586.14,Debit Card
ORD10603,2026-05-09,Customer_050,Karnataka,Home & Kitchen,Mixer,4,5698,0,22792.0,4655.22,Cash
ORD10990,2026-05-10,Customer_016,Telangana,Home & Kitchen,Mixer,2,4951,20,7921.6,1141.91,UPI
ORD10911,2026-05-10,Customer_140,Kerala,Clothing,Jacket,4,5106,0,20424.0,4335.36,Cash
ORD10822,2026-05-10,Customer_025,Maharashtra,Home & Kitchen,Dinner Set,5,3803,0,19015.0,3690.28,UPI
ORD10070,2026-05-11,Customer_067,Karnataka,Furniture,Sofa,2,41475,10,74655.0,15216.41,UPI
ORD10345,2026-05-11,Customer_085,Tamil Nadu,Clothing,Jacket,2,4955,15,8423.5,1923.81,Debit Card
ORD10538,2026-05-12,Customer_017,Karnataka,Clothing,Jeans,1,1903,0,1903.0,436.29,Debit Card
ORD10647,2026-05-13,Customer_095,Karnataka,Electronics,Laptop,5,68782,15,292323.5,62955.2,Credit Card
ORD10949,2026-05-13,Customer_109,Maharashtra,Furniture,Sofa,5,33793,10,152068.5,20448.38,Net Banking
ORD10860,2026-05-13,Customer_197,Tamil Nadu,Clothing,Jeans,5,3787,10,17041.5,3637.69,UPI
ORD10032,2026-05-13,Customer_004,Karnataka,Electronics,Laptop,5,68551,5,325617.25,56884.32,UPI
ORD10819,2026-05-17,Customer_181,Andhra Pradesh,Home & Kitchen,Air Fryer,5,4032,5,19152.0,3841.82,UPI
ORD10864,2026-05-17,Customer_121,Karnataka,Furniture,Table,2,9690,0,19380.0,2930.74,Net Banking
ORD10645,2026-05-18,Customer_081,Kerala,Home & Kitchen,Cookware Set,3,5465,10,14755.5,2923.68,Credit Card
ORD10194,2026-05-18,Customer_161,Andhra Pradesh,Clothing,Shoes,2,4024,0,8048.0,1828.81,Credit Card
ORD10441,2026-05-18,Customer_004,Maharashtra,Electronics,Headphones,4,5340,15,18156.0,3233.35,Credit Card
ORD10544,2026-05-19,Customer_191,Maharashtra,Furniture,Office Chair,3,11068,0,33204.0,3702.15,Credit Card
ORD10877,2026-05-20,Customer_153,Delhi,Furniture,Bookshelf,2,11682,0,23364.0,3532.13,Debit Card
ORD10898,2026-05-21,Customer_102,Telangana,Home & Kitchen,Bottle,1,1445,0,1445.0,172.77,Net Banking
ORD10469,2026-05-22,Customer_190,Telangana,Electronics,Laptop,2,50498,10,90896.4,10009.16,UPI
ORD10599,2026-05-23,Customer_157,Kerala,Home & Kitchen,Mixer,5,7243,10,32593.5,8027.7,UPI
ORD10540,2026-05-24,Customer_164,Delhi,Furniture,Desk,3,12642,0,37926.0,9222.26,Debit Card
ORD10810,2026-05-24,Customer_008,Andhra Pradesh,Electronics,Monitor,3,11745,0,35235.0,7829.05,UPI
ORD10154,2026-05-24,Customer_020,Andhra Pradesh,Clothing,Shoes,1,6257,10,5631.3,998.09,Credit Card
ORD10660,2026-05-24,Customer_156,Delhi,Furniture,Desk,4,13190,20,42208.0,8647.72,Net Banking
ORD10395,2026-05-25,Customer_153,Delhi,Clothing,Shoes,3,3135,5,8934.75,1316.17,Credit Card
ORD10880,2026-05-26,Customer_011,Telangana,Electronics,Headphones,1,7707,0,7707.0,1815.39,UPI
ORD10918,2026-05-26,Customer_098,Andhra Pradesh,Home & Kitchen,Air Fryer,5,10193,5,48416.75,8304.79,Debit Card
ORD10601,2026-05-26,Customer_018,Andhra Pradesh,Electronics,Mobile,4,19295,10,69462.0,14993.85,Net Banking
ORD10042,2026-05-27,Customer_106,Maharashtra,Clothing,Backpack,3,2581,15,6581.55,1231.21,Debit Card
ORD10151,2026-05-27,Customer_111,Delhi,Clothing,Backpack,4,1069,0,4276.0,628.9,Credit Card
ORD10407,2026-05-28,Customer_131,Telangana,Furniture,Bookshelf,4,5606,0,22424.0,3722.57,Cash
ORD10985,2026-05-29,Customer_113,Andhra Pradesh,Home & Kitchen,Cookware Set,3,5243,15,13369.65,2750.27,Net Banking
ORD10991,2026-05-29,Customer_145,Karnataka,Furniture,Office Chair,1,5628,0,5628.0,845.88,Cash
ORD10133,2026-05-29,Customer_098,Delhi,Electronics,Mobile,4,41516,20,132851.2,20251.92,Net Banking
ORD10759,2026-05-29,Customer_025,Andhra Pradesh,Electronics,Headphones,2,11860,0,23720.0,5514.64,Credit Card
ORD10008,2026-05-30,Customer_171,Delhi,Electronics,Headphones,3,7411,0,22233.0,4279.9,UPI
ORD10657,2026-05-30,Customer_157,Delhi,Clothing,Jeans,4,2504,0,10016.0,812.29,Debit Card
ORD10202,2026-05-31,Customer_144,Telangana,Home & Kitchen,Bottle,2,960,5,1824.0,409.67,Debit Card
ORD10675,2026-05-31,Customer_034,Karnataka,Home & Kitchen,Bottle,4,559,5,2124.2,378.34,UPI
ORD10329,2026-06-01,Customer_198,Kerala,Home & Kitchen,Cookware Set,5,5506,0,27530.0,6861.76,Credit Card
ORD10718,2026-06-01,Customer_168,Andhra Pradesh,Home & Kitchen,Mixer,5,7501,5,35629.75,4250.05,Cash
ORD10516,2026-06-01,Customer_061,Delhi,Clothing,Shoes,4,5130,10,18468.0,3875.1,Credit Card
ORD10016,2026-06-02,Customer_100,Delhi,Electronics,Mobile,4,33038,20,105721.6,15169.77,Cash
ORD10770,2026-06-03,Customer_147,Maharashtra,Electronics,Laptop,2,53547,5,101739.3,22128.35,Debit Card
ORD10663,2026-06-03,Customer_158,Andhra Pradesh,Electronics,Laptop,2,60369,0,120738.0,28983.23,Credit Card
ORD10220,2026-06-04,Customer_074,Maharashtra,Clothing,Jeans,1,2647,0,2647.0,268.44,Debit Card
ORD10361,2026-06-05,Customer_087,Andhra Pradesh,Home & Kitchen,Dinner Set,2,4033,10,7259.4,1248.86,Cash
ORD10393,2026-06-05,Customer_140,Telangana,Home & Kitchen,Mixer,1,4541,5,4313.95,588.12,UPI
ORD10478,2026-06-06,Customer_019,Maharashtra,Home & Kitchen,Bottle,4,640,10,2304.0,501.45,UPI
ORD10586,2026-06-06,Customer_015,Telangana,Clothing,T-Shirt,5,763,10,3433.5,551.99,Debit Card
